,car_I,num_agents,num_samples,frac_car_I,frac_agents_samples,frac_samples_agents
1302,9.0,9.0,9.0,1.0,1.0,1.0
1303,9.0,9.0,9.0,1.0,1.0,1.0
1304,9.0,9.0,9.0,1.0,1.0,1.0
1305,9.0,9.0,9.0,1.0,1.0,1.0
1306,9.0,9.0,9.0,1.0,1.0,1.0
1307,9.0,9.0,9.0,1.0,1.0,1.0
1308,9.0,9.0,9.0,1.0,1.0,1.0
1309,9.0,9.0,9.0,1.0,1.0,1.0
1310,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1311,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1312,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1313,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1314,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1315,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1316,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1317,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1318,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1319,27.0,27.0,9.0,1.0,3.0,0.3333333333333333
1320,45.0,45.0,9.0,1.0,5.0,0.2
1321,45.0,45.0,9.0,1.0,5.0,0.2
1322,45.0,45.0,9.0,1.0,5.0,0.2
1323,45.0,45.0,9.0,1.0,5.0,0.2
1324,45.0,45.0,9.0,1.0,5.0,0.2
1325,45.0,45.0,9.0,1.0,5.0,0.2
1326,45.0,45.0,9.0,1.0,5.0,0.2
1327,45.0,45.0,9.0,1.0,5.0,0.2
1328,45.0,45.0,9.0,1.0,5.0,0.2
1329,45.0,45.0,9.0,1.0,5.0,0.2
1330,17.0,63.0,9.0,0.2698412698412698,7.0,0.14285714285714285
1331,57.0,63.0,9.0,0.9047619047619048,7.0,0.14285714285714285
1332,42.0,63.0,9.0,0.6666666666666666,7.0,0.14285714285714285
1333,4.0,63.0,9.0,0.06349206349206349,7.0,0.14285714285714285
1334,63.0,63.0,9.0,1.0,7.0,0.14285714285714285
1335,2.0,63.0,9.0,0.031746031746031744,7.0,0.14285714285714285
1336,63.0,63.0,9.0,1.0,7.0,0.14285714285714285
1337,63.0,63.0,9.0,1.0,7.0,0.14285714285714285
1338,63.0,63.0,9.0,1.0,7.0,0.14285714285714285
1339,3.0,63.0,9.0,0.047619047619047616,7.0,0.14285714285714285
1340,78.0,81.0,9.0,0.9629629629629629,9.0,0.1111111111111111
1341,6.0,81.0,9.0,0.07407407407407407,9.0,0.1111111111111111
1342,18.0,81.0,9.0,0.2222222222222222,9.0,0.1111111111111111
1343,53.0,81.0,9.0,0.654320987654321,9.0,0.1111111111111111
1344,18.0,81.0,9.0,0.2222222222222222,9.0,0.1111111111111111
1345,23.0,81.0,9.0,0.2839506172839506,9.0,0.1111111111111111
1346,2.0,81.0,9.0,0.024691358024691357,9.0,0.1111111111111111
1347,30.0,81.0,9.0,0.37037037037037035,9.0,0.1111111111111111
1348,9.0,81.0,9.0,0.1111111111111111,9.0,0.1111111111111111
1349,40.0,81.0,9.0,0.49382716049382713,9.0,0.1111111111111111
1350,4.0,99.0,9.0,0.04040404040404041,11.0,0.09090909090909091
1351,7.0,99.0,9.0,0.0707070707070707,11.0,0.09090909090909091
1352,2.0,99.0,9.0,0.020202020202020204,11.0,0.09090909090909091
1353,13.0,99.0,9.0,0.13131313131313133,11.0,0.09090909090909091
1354,1.0,99.0,9.0,0.010101010101010102,11.0,0.09090909090909091
1355,7.0,99.0,9.0,0.0707070707070707,11.0,0.09090909090909091
1356,12.0,99.0,9.0,0.12121212121212122,11.0,0.09090909090909091
1357,13.0,99.0,9.0,0.13131313131313133,11.0,0.09090909090909091
1358,23.0,99.0,9.0,0.23232323232323232,11.0,0.09090909090909091
1359,38.0,99.0,9.0,0.3838383838383838,11.0,0.09090909090909091
1360,1.0,117.0,9.0,0.008547008547008548,13.0,0.07692307692307693
1361,1.0,117.0,9.0,0.008547008547008548,13.0,0.07692307692307693
1362,1.0,117.0,9.0,0.008547008547008548,13.0,0.07692307692307693
1363,3.0,117.0,9.0,0.02564102564102564,13.0,0.07692307692307693
1364,32.0,117.0,9.0,0.27350427350427353,13.0,0.07692307692307693
1365,30.0,117.0,9.0,0.2564102564102564,13.0,0.07692307692307693
1366,5.0,117.0,9.0,0.042735042735042736,13.0,0.07692307692307693
1367,4.0,117.0,9.0,0.03418803418803419,13.0,0.07692307692307693
1368,15.0,117.0,9.0,0.1282051282051282,13.0,0.07692307692307693
1369,3.0,117.0,9.0,0.02564102564102564,13.0,0.07692307692307693
1370,1.0,135.0,9.0,0.007407407407407408,15.0,0.06666666666666667
1371,1.0,135.0,9.0,0.007407407407407408,15.0,0.06666666666666667
1372,10.0,135.0,9.0,0.07407407407407407,15.0,0.06666666666666667
1373,1.0,135.0,9.0,0.007407407407407408,15.0,0.06666666666666667
1374,12.0,135.0,9.0,0.08888888888888889,15.0,0.06666666666666667
1375,2.0,135.0,9.0,0.014814814814814815,15.0,0.06666666666666667
1376,2.0,135.0,9.0,0.014814814814814815,15.0,0.06666666666666667
1377,31.0,135.0,9.0,0.22962962962962963,15.0,0.06666666666666667
1378,1.0,135.0,9.0,0.007407407407407408,15.0,0.06666666666666667
1379,3.0,135.0,9.0,0.022222222222222223,15.0,0.06666666666666667
1380,3.0,153.0,9.0,0.0196078431372549,17.0,0.058823529411764705
1381,1.0,153.0,9.0,0.006535947712418301,17.0,0.058823529411764705
1382,16.0,153.0,9.0,0.10457516339869281,17.0,0.058823529411764705
1383,8.0,153.0,9.0,0.05228758169934641,17.0,0.058823529411764705
1384,1.0,153.0,9.0,0.006535947712418301,17.0,0.058823529411764705
1385,8.0,153.0,9.0,0.05228758169934641,17.0,0.058823529411764705
1386,3.0,153.0,9.0,0.0196078431372549,17.0,0.058823529411764705
1387,21.0,153.0,9.0,0.13725490196078433,17.0,0.058823529411764705
1388,6.0,153.0,9.0,0.0392156862745098,17.0,0.058823529411764705
1389,2.0,153.0,9.0,0.013071895424836602,17.0,0.058823529411764705
1390,3.0,180.0,9.0,0.016666666666666666,20.0,0.05
1391,5.0,180.0,9.0,0.027777777777777776,20.0,0.05
1392,2.0,180.0,9.0,0.011111111111111112,20.0,0.05
1393,14.0,180.0,9.0,0.07777777777777778,20.0,0.05
1394,2.0,180.0,9.0,0.011111111111111112,20.0,0.05
1395,1.0,180.0,9.0,0.005555555555555556,20.0,0.05
1396,1.0,180.0,9.0,0.005555555555555556,20.0,0.05
1397,1.0,180.0,9.0,0.005555555555555556,20.0,0.05
1398,4.0,180.0,9.0,0.022222222222222223,20.0,0.05
1399,2.0,180.0,9.0,0.011111111111111112,20.0,0.05
